F3,FC1,Fz,F4,FC2
26.768765381524975,146.30903591485225,111.89736312775815,430.00739288459687,7.54455633333883
15.869835996224845,56.829109739029185,41.36922558125495,188.89630634498502,3.197706881329455
24.10794457072508,126.80850965586413,96.4772027177138,371.92986448297154,6.52327950881579
19.853726838677787,76.14348507797628,57.51793702123667,231.25331074387694,4.264737163533224
49.55362729065079,277.6974101653186,213.91120200101628,804.0564118021493,15.432987811790683
36.909205786256926,226.31115441750592,176.04044991083995,642.1782932186808,11.763913171584793
43.44099835451668,198.19940265524735,150.59316421751532,587.889939388874,9.96007863417862
27.582943916958534,130.31135763863927,98.48228145984712,388.5267554206755,6.451554751354822
222.52529088780796,1413.9859008997873,1115.7736396217147,3878.2254204017845,76.54371674917944
16.564789264064345,32.95964675420824,31.739487520860976,18.790879920694756,3.5524794733395426
31.216945589969974,64.24388889404052,55.31501545862902,37.26623973465091,6.164079996371439
10.410730788013598,19.12796972551056,18.576072963248926,12.01159900950495,2.8712693238295497
15.637164484217578,30.473199855113386,26.65959085078451,16.534344483289637,3.4237490070500827
7.319149762590635,13.329245612628625,15.387443824569843,10.93869237266833,2.7942418249452814
20.382384419256013,41.46106841609969,36.083060686552216,22.221002129168482,4.28314418208469
14.07637018954268,27.17712333342876,31.263157038237196,14.45342796978299,2.980524474987753
14.261610780574188,29.188720977155896,26.473046853398742,15.08624632232257,3.159461466355188
14.375933295703222,28.655242117597886,25.313328959933404,20.238037681722762,3.4338236098235666
9.268225522759856,16.979248478852806,16.375349688540844,10.333506836309232,2.6759616088491285
17.52784358071233,34.759615698659445,32.32468714414605,18.262057637804936,3.715229757333594
15.332765179862996,27.65437753597253,22.808968962749816,19.38138246365927,4.365717280494212
14.293558598020256,24.26580297524901,24.024687197768593,15.269406116559253,4.312865606667429
10.751007348868697,16.62079629055269,18.677451151231416,9.953160775801123,2.418029664319926
8.793529558299046,15.412989561462682,17.710835769297834,10.049223651743038,2.151331436847913
7.600777990063745,13.479011778227667,18.473388213629676,8.405694920463693,1.9165865020006578
11.314446453894139,21.575952572931815,25.057925659578267,13.815998666552709,3.1115399314387586
20.887485912370984,41.40134203807622,37.280035160570435,21.49627665482115,4.291613821112262
13.375108717844782,25.683216052811602,27.258761476021846,15.55244171032213,3.408478243405285
9.563218336956059,18.89755814676259,17.99022612692794,13.647143849923037,2.659156928281626
7.724501304027962,13.69539275128794,15.152381468724062,9.509627557680716,2.103573033523023
10.923471186076817,16.64254385699941,20.20347994091324,12.929659609548278,2.64716297550976
20.597923369195286,33.152715247738676,32.52980451683196,43.06522365560367,8.566727439964978
6.64912667346702,12.448178662432106,14.044114192111339,6.559874591328292,1.8009969637919507
11.42416186184126,24.95258927761239,22.7394166571727,13.725357350134196,2.929239079096681
11.345394123908328,24.126402106462457,18.50472942414421,16.185319225978674,3.379934494126423
13.522118198976118,24.71897100396687,22.82509289386948,19.797112145357072,4.377923519717425
22.299034646876088,29.643132703332775,25.610444786194023,41.01146732782459,6.624505217403415
7.270070965016075,13.25266940499077,15.061219579020424,8.71424755418522,2.381210813802255
6.7360460865965575,13.084249825786323,12.524423577222828,8.189423853659106,1.809568489922127
18.999336308476163,38.26816013480323,33.39002425978116,21.10843426725321,3.927600517622815
115.29078449713941,65.09281610362933,75.26942756089703,73.98284658996394,14.848382786123857
11.847829402283434,19.46023440665304,18.59627976679154,13.781759302468155,3.7682798577630443
98.30995515840235,48.348417165053924,56.16164704001834,50.488592087619864,9.278819630729606
6.057183296474531,10.708466245489205,11.97752690817633,6.020200774191794,1.7679804119376208
18.59076221632324,28.73098597428845,19.920935825981758,33.02287919403374,8.345461370397642
6.02551295595396,12.303248094704355,12.389551793815201,7.765487006894948,1.6879214648152798
14.11933499038583,27.163853693450694,36.24776119749416,14.765605626291107,3.00206556137454
12.096710481078597,23.518187211749666,23.512522649599937,11.803796800099642,2.6749107411566317
6.736803347957281,13.699477771370763,13.538969407845522,7.223510790940262,1.897221940277059
19.919293756848866,133.19203107383888,2.227205475520491,32.300806468363135,17.69909504146895
29.776565693510864,209.90314602314305,2.234444040323295,51.26103716814977,26.106507329741667
21.04044467514721,139.36658448850818,2.221079381581932,33.46809948616403,19.205825260542316
30.258994925926736,205.67385688401424,2.434263075025428,50.25637263915243,27.802849761906717
126.40903213688313,895.4095969846817,3.9460984903594274,227.83499689098676,117.62088961898596
29.749423793970983,207.1977283230708,2.4859974724099603,51.056715297801084,26.021959131093485
133.28418840451923,980.3243675755702,4.03039773769109,246.81860685003952,124.0545058646493
35.405634702936545,252.2436406123012,2.5700046081677113,62.03966982043443,31.923760154488026
52.02160915664167,383.44302225816807,2.6306637638859143,94.94433883415564,45.224341850541784
21.433800818046983,130.5490985906332,2.3995350744581954,31.5007354399283,21.630720581003875
53.63421589343298,367.8792215522741,3.1940223927400333,91.25413279590887,51.46506833100244
18.004594704330835,115.88667920044563,2.306936958763729,27.97472679401273,16.69548639806516
18.557741463276813,120.33908709834745,2.3230802585692265,28.836158068655497,16.985601970215512
25.672773251803974,166.2259093642816,2.915784333120757,40.41538171366244,24.829136876997
51.37582082530827,349.03425773186643,2.8676088641034037,87.63080982894317,49.680609052241024
26.705102362439803,181.32791107385302,2.4886604354518536,44.50525985021318,26.53426649242242
17.954994568467704,109.97150468356969,2.5544490162277187,25.69190954293673,17.30176564688693
50.24558090053284,364.7415195837806,2.968591637266535,89.98908427296108,46.55012346946275
28.573033001376338,197.21989023063998,2.4378069044512105,48.508755374574335,26.163540239999392
58.363547337570914,408.61238489643716,2.9851522490323656,102.4067630393854,55.437775770256316
17.23642233719784,106.98629084702662,2.7608172632492867,24.741920340446057,20.371913818298346
13.286760372008972,82.35351102573202,2.3228383809791957,19.307668572988717,12.126713352050814
25.37521094056296,173.71736302378056,2.562288130547357,42.91860385070598,23.342565688465235
19.947631037986106,124.57802792785868,2.789620809111912,30.492183772958416,20.383014577365138
32.508749810270096,218.4990993193174,2.624673272540757,54.416268549765256,30.922088480523954
14.008741339944908,79.18823891009211,2.586090553101057,18.4142101196772,17.886648556687014
15.166400438572397,90.86263078338159,2.260965232508547,21.716184394733204,14.246293583656895
18.187214214431712,122.33818621209741,2.188316630372843,29.68642236444726,16.24385554122391
14.924702379020395,91.00609403931017,2.1210178027062137,21.8915051789089,13.46721303687682
17.81085796174894,107.27654849386681,2.2747987567668737,25.6381526853923,16.150774222014324
122.62327107700705,878.9876204450156,3.968058737289023,222.93258128681262,113.19977675700568
48.39421492710475,337.01951042249914,2.9449323133189744,83.68944725890384,45.00835174798577
16.08742676505784,100.76855575384806,2.1269888404501605,23.995914500097776,14.5783102887729
19.669915150285448,121.69596936755302,2.7892081579100467,29.378711139340567,22.458392530364826
29.494980104745707,206.3860877742299,2.524612419289623,51.343319475507315,26.859542465799397
18.92600032843796,110.61590209286527,2.9173786724848547,26.68147253110503,22.084149139256738
19.167823676028966,113.47574941503959,2.571490910519988,27.463509770880666,19.961444082969663
164.8372769858313,1196.38771148124,4.600673671622544,303.4813097165555,152.03633271743445
32.739891002629136,225.78503702682318,2.4212774788277796,55.870702073276966,29.659672392077553
34.83760471538854,253.55103065186896,2.5579021446324344,61.33363970094632,30.615579506854207
17.1656854267527,10.162309477385683,35.05769058785155,26.473849052616323,9.086535910725743
34.85453825870441,17.855287557531007,86.54081354376962,73.74146085838248,12.437590721844899
17.16445935832213,10.047041014871825,47.91581578207494,25.836325444607276,8.931924998062478
19.180530623829043,10.791538150035914,74.02579602450587,21.879719708466077,9.4619091193172
17.632867051200556,11.427248340710115,51.13706688747957,38.05088617540166,11.646910591431851
33.61356938488072,17.374747756574095,45.3748082036537,88.23423633451597,15.400751782467818
19.838653582172476,10.876853468665553,65.30166419063518,36.49217706657956,7.706669870917627
14.805510690044198,10.454391427153594,58.940125632490606,12.451989668882804,11.39387298293444
45.94517549766622,20.72529718129379,97.47565893924809,123.13530546728136,14.180863552751891
13.576999826102902,6.5766454226355515,54.85012580608442,22.885083887318636,8.046656055513173
13.090367399391754,9.77396757374602,47.02888169202763,13.497127515793885,11.532890976932407
13.090579870190293,9.854833337737894,47.342663090833334,27.08733556142328,14.750313931163078
10.066647145322332,5.570272901338528,20.98734118406287,22.914402453027737,6.185076390961532
10.385093414408168,6.540908902040146,31.095245137605524,24.16007802254176,8.388922870052323
37.640103885582846,20.17443444371483,93.09037165298963,85.30401104356129,11.710569957442873
16.121870433489683,13.557437789875099,43.82552401418229,43.96799872510029,19.636009028189637
21.107900154287343,9.285163623193947,68.46303735068166,31.498646014791028,7.384950602249953
29.222172087414222,16.063720004328893,39.67159720615997,63.69675500102179,13.413036936449403
18.335550156180076,10.035304285482308,56.89928954638317,36.066791166887256,7.216095067342768
15.226425781497293,7.3935451406593735,58.64101328847289,27.814661468918693,7.497908092545227
8.972051826032441,5.954884269718043,43.34831734449316,12.824877166798128,8.853773398751013
40.51432598798759,17.884753054310263,42.12325703518343,94.140760669327,13.052323833326291
11.444925753998016,8.84770785693594,37.29187918711462,18.41756129731957,11.753718154186533
16.162502360961863,10.029460635067714,28.20188327695097,34.69064269314521,7.879233064378033
14.832038809263771,10.127840941197501,31.57635008697594,28.953787117845415,10.94765030740524
22.0728206008765,13.345379317736766,44.48170379393063,41.792625310015815,10.22414652936999
22.981351299349562,10.78135621744746,56.63683861155611,42.899309221814065,8.724173885636073
8.1011355220613,7.699160162880294,52.54271810269013,7.914719100935785,14.006076577057762
12.817654456185334,6.327654453527267,33.800655483256506,10.343437592913755,6.8554891838440835
17.810784837510425,9.909782814657616,43.88928803917105,27.29089603549423,8.509288596832988
13.032469776042001,6.654676380842959,50.00952811099788,22.205243184255963,9.129974894098027
6.247778077957907,6.809923262549013,35.81179999472263,4.351516634166035,13.729635762091
11.808224472991052,6.548696739799617,44.864943296113665,10.465491304980445,8.418409902194394
13.612236217196315,8.70446813563481,53.77034098019411,17.38412623187862,8.913898043629583
6.602883935137805,6.3872308374231626,28.57431001792179,9.873119661143111,12.070786809055079
20.607750725680667,13.172518502794098,47.76759904949473,37.52289386427546,18.12155987633823
19.089096248005514,11.345824524487925,53.241711249283306,31.095771669414212,10.537038066075326
14.191311989036977,9.008913848868024,40.83603305892164,24.76684958822468,10.60532283883513
30.085291893336112,14.986540133673454,86.97865648579855,63.76995748289457,12.417513676151396
9.692779977841381,6.951366161807429,37.64536920644798,12.079599656140918,10.67719807622551
4.978887405295934,2.9141890673185813,1.270182087163724,3.3214057401031423,2.625960752871184
3.11333049917416,2.235629529432205,1.08933371341695,1.971164266001674,1.8827848694091467
4.820988750525458,2.068870460731735,1.160373749037992,1.6625369543747663,1.7573179962869665
8.673269367232653,3.462264100386149,1.3485743670687835,2.497328076247685,3.031600093231509
3.707176480532979,1.75245590084574,0.9488239543018363,1.6016650919132218,1.8136874350164398
6.525830729819249,2.7959086592862974,1.2795633134559825,2.0648235100553807,2.158671470820214
4.63629615734036,2.6466014360651666,1.2180648248570702,2.4422150789848756,2.391799204087249
17.270535304748527,9.812551346660506,2.7114264146751954,10.542671589070974,5.652646891626302
5.110197522858791,4.298244485295997,1.549026371952412,3.909873856958184,3.8574532496118494
28.202789158930024,7.747135977481241,2.0503167889235807,5.861014449178402,3.7537698415128427
2.9283724572936407,2.2351672534516798,1.0097600952782337,1.9119566947044864,2.1677625989273204
7.454602683709364,2.9483384821576384,1.1976894796855442,1.9292007890392373,2.0798686299811364
55.236348473445744,16.982662227044433,3.153237935358411,11.147346812249914,6.283965724418078
2.6929818300275343,1.9413999384778928,1.0554626413590653,1.6632129250030818,1.878687718334167
4.572264651070601,2.456928648268434,1.0996067306232602,2.297373033337975,2.2878148450622753
13.296659848458841,2.1848194006914916,1.1735378780622119,1.402380005415191,1.5245777722482354
11.605254002178429,2.4875877707483234,1.254267508647024,1.8847650120263542,2.3035940980760827
4.055255181787261,2.510867045595699,1.2482605277425312,2.0617361399241227,2.112362252240618
25.312751301007133,9.765826220881788,2.1128809191779316,6.016712093387803,3.6677878472837415
16.321587603421733,6.281075496062223,2.1374787382532774,8.40647412168206,3.2114050303940105
4.749458785953002,2.3967512638971624,1.0462970655341628,2.49818431161066,2.3560808741579633
23.64358057770044,6.927047854664714,1.6238766919681944,3.4129522684442137,3.9195082808384676
7.91039718125046,3.0709074963493377,1.2739769906459426,3.007716628280525,3.6846338064168043
14.592337675277662,2.49969072238071,1.2668692283198038,1.6593645233270427,1.86502620719894
7.563850985394097,1.9805496100516553,1.1448832609622075,1.9001044136780734,1.6495293158392086
22.377931756845456,7.27638751290078,1.7790914968157687,4.278919859127001,3.549732138832601
52.14404973875931,16.390257846278146,2.6344361044145073,7.1100168183076295,5.716422252176246
15.256924946860565,3.0383368734829146,1.3196244950994522,1.74328290606999,1.862778095530047
17.142962926321424,5.691355835358628,1.4762286509628533,3.5950089277800634,3.5089181263837395
3.588802084509661,2.1596103242294484,0.9473691240845206,2.078961333422529,2.4806832302351314
4.0234766104746456,2.1470335968471894,0.9737694687823436,1.8808726639937678,2.1519153063465404
12.90700844267022,7.524944595394478,2.1499902160798365,4.839975273305602,4.829902579054112
1.6453129129790418,1.8113805861868997,0.9224209257902922,1.8284563074622702,2.085456571024328
13.42545252630462,4.3007129217006685,1.4341628879578123,4.192742383292307,3.1429501220674982
41.889621420887416,10.92946892804841,2.9404009118713867,11.31559383867182,6.799115330810995
24.962861674576036,34.94971086040807,9.568311594037574,24.745702088589923,27.162938909164502
4.140008296332979,2.258258318501507,1.1190451899162814,4.048195937662454,2.057697616395229
12.078488251902112,5.248607189918414,1.7217743376104349,6.44790897934085,3.86048881062758
13.78655690685583,7.676484563192455,1.6207178738778514,6.300122964630181,9.139328794024461
11.777251880734655,2.9199929680626515,1.2658488190806814,1.949883932355656,2.2211514408418878
9.408039437273183,24.34766671826449,2.0806295649945863,65.00105021689188,96.65183209149258
11.16007834027334,21.59936291143801,2.2218525517236625,55.86853477618577,80.73746488526254
11.797545213783248,24.46133429613508,3.423452024981433,78.49071658405406,94.48250180561715
8.857954335948778,21.5387610011141,2.6869615950574364,62.75251933700383,81.88466546106454
8.273341327222798,16.368877466977494,2.2773439399924933,46.66596625448358,62.05671308446379
16.573959996777482,50.429454253591416,3.036553701947883,107.2783937783563,178.23916482874134
9.514725656528421,25.014812722954165,2.260937503346458,61.6157629785381,91.50636193772479
22.89175755322733,43.55937275088835,3.8412403349773,120.40411472353355,172.33207018453734
24.429804697326126,75.76201820152055,4.584392212765929,162.1345680944486,273.8124718234712
8.292999129692456,17.438274885065802,2.2665764717409194,49.57525344130119,67.61756639889441
22.984876640273242,69.5300325672034,3.900521176924469,155.99300408561936,253.0152330940801
24.60407378479713,79.74919845025234,4.274721242510047,170.2106483588227,290.9792463350897
14.53527584156661,34.70420324076626,3.450264869838341,95.00714318336169,133.7121845167648
22.823460434024444,68.53345366894003,3.418835511092486,158.0120833454991,253.41211363674427
9.553583400528007,24.634147656734847,2.225721059618065,59.3698947351802,88.2989812563032
9.743579846648068,27.45643450857141,2.2447183964050557,63.09602769156749,98.71965318393083
16.7892727934913,50.106408261219855,3.0272511746357065,113.64333584868963,181.93895151588896
12.55931338549045,33.67879094495356,2.7329810536377264,87.48031368930822,133.1240735078118
31.92526677149265,82.10873203571302,4.220463668424006,194.10959896447915,311.5710505343612
